"Time","ts-station-food-service-bbffbd779-qbpwz","ts-auth-service-5cd94cf4c9-pr4sc","ts-consign-service-69fdbff744-t4nnm","ts-execute-service-667756b4bf-vrl4r","ts-travel-plan-service-57865655f6-vklhv","ts-basic-service-c57455994-5rf52","ts-food-delivery-service-85c449576c-7jtrf","ts-train-service-c7fc88877-mm8n9","ts-config-service-55f74d8b79-mt2ln","tsdb-mysql-2","ts-assurance-service-569ffd759f-nzddv","tsdb-mysql-2","tsdb-mysql-0","ts-admin-route-service-5d486755c-mxt4j","tsdb-mysql-1","ts-order-other-service-6666b4d4d-x6l64","ts-ui-dashboard-7b5d44c888-gqlfj","ts-delivery-service-857d89f589-nrpbf","nacosdb-mysql-0","ts-avatar-service-ff8977c96-z6h7t","ts-travel-service-699599cdf5-mffdb","ts-seat-service-54f7bb8465-rzgwd","nacosdb-mysql-2","ts-admin-travel-service-7d4d447494-lz7vv","ts-wait-order-service-6f7f78bb5d-8f78g","ts-verification-code-service-58d4c7b777-p96jk","tsdb-mysql-0","ts-rebook-service-79586f4dbc-lh6w9","ts-consign-price-service-764c676495-rblv4","ts-preserve-service-56dfc8d6d-vnlpb","ts-route-plan-service-6594877d59-qrh8f","nacosdb-mysql-1","ts-user-service-77988d68d8-kp6gg","ts-route-service-6f5855dc47-7ht8z","ts-station-service-798774f5d-dpsf5","nacosdb-mysql-1","ts-gateway-service-8585c745cd-mn5vn","ts-food-service-85b5445f7-69dvs","ts-notification-service-66777dd945-g9l6f","ts-preserve-other-service-5b9bbf9cf-hjzpg","ts-order-service-69885cc6c8-4mcjr","ts-admin-basic-info-service-d8d4b4ff9-s7zth","ts-voucher-service-7545b4fb7c-v46q2","ts-cancel-service-55b6778574-7zfnb","nacosdb-mysql-2","ts-admin-user-service-c544d7b74-xj8pn","ts-price-service-55c8646c4c-hjw4b","ts-ticket-office-service-9979b76f9-ztj64","ts-news-service-7665fdf4c-hlrml","ts-admin-order-service-787856598f-fl56n","tsdb-mysql-1","nacosdb-mysql-0","ts-train-food-service-f544897f-jd76n","ts-inside-payment-service-7f87878d9f-mqp8l","ts-travel2-service-5db558f8d9-4tk7g","ts-payment-service-7fc4c49d89-7zrgj","ts-contacts-service-69864b9cd7-j7kng","ts-security-service-7fd5f9ff9c-k4nxj"
2024-01-02 14:25:35,0 s,5.0 s,0 s,628.8 µs,234.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,4.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.0 ms,0 s,0 s,0 s,0 s,0 s,3.9 ms,0 s,0 s,5.1 ms,0 s,0 s,10.4 ms,173.5 µs,0 s,19.1 ms,9.9 ms,310.6 µs,0 s,665.1 µs,3.4 ms,0 s,0 s,0 s,17.6 ms,5.3 ms,0 s,0 s,0 s,0 s,14.4 ms,11.0 ms,0 s,0 s,0 s,0 s,3.2 ms,21.5 ms
2024-01-02 14:25:40,0 s,4.7 s,100.2 µs,646.3 µs,235.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,5.1 ms,0 s,0 s,0 s,1.8 ms,0 s,0 s,0 s,0 s,5.0 ms,0 s,0 s,0 s,0 s,0 s,7.9 ms,0 s,0 s,3.1 ms,0 s,0 s,10.4 ms,173.6 µs,0 s,19.6 ms,10.3 ms,312.8 µs,0 s,672.2 µs,3.4 ms,0 s,0 s,0 s,15.2 ms,11.4 ms,0 s,0 s,0 s,0 s,15.5 ms,10.3 ms,0 s,0 s,0 s,0 s,3.2 ms,19.3 ms
2024-01-02 14:25:45,306.5 µs,4.7 s,100.1 µs,643.3 µs,232.4 µs,0 s,0 s,0 s,173.9 µs,0 s,0 s,4.9 ms,0 s,0 s,0 s,1.8 ms,0 s,0 s,0 s,0 s,5.1 ms,0 s,0 s,0 s,0 s,0 s,8.0 ms,0 s,0 s,3.2 ms,0 s,0 s,10.1 ms,913.6 µs,0 s,17.9 ms,95.2 µs,317.3 µs,0 s,682.4 µs,3.3 ms,0 s,0 s,0 s,13.7 ms,11.0 ms,0 s,0 s,0 s,0 s,15.6 ms,12.3 ms,0 s,0 s,0 s,0 s,2.1 ms,19.8 ms
2024-01-02 14:25:50,301.7 µs,4.7 s,98.3 µs,0 s,228.8 µs,0 s,0 s,0 s,177.5 µs,0 s,0 s,4.0 ms,0 s,0 s,0 s,1.8 ms,0 s,0 s,0 s,0 s,4.9 ms,0 s,0 s,0 s,0 s,0 s,8.5 ms,0 s,0 s,3.0 ms,0 s,0 s,9.9 ms,940.0 µs,0 s,21.4 ms,95.3 µs,814.1 µs,471.7 µs,0 s,3.4 ms,0 s,0 s,0 s,14.4 ms,10.5 ms,0 s,0 s,0 s,0 s,15.2 ms,12.6 ms,0 s,0 s,0 s,0 s,2.1 ms,19.6 ms
2024-01-02 14:25:55,301.9 µs,4.9 s,98.1 µs,0 s,0 s,0 s,0 s,0 s,175.3 µs,0 s,0 s,3.8 ms,0 s,0 s,0 s,1.8 ms,0 s,0 s,0 s,0 s,5.1 ms,0 s,0 s,0 s,0 s,0 s,6.9 ms,0 s,756.1 µs,3.1 ms,0 s,0 s,814.8 µs,955.3 µs,0 s,15.8 ms,94.9 µs,687.5 µs,463.6 µs,0 s,3.3 ms,0 s,0 s,0 s,13.6 ms,10.5 ms,0 s,0 s,0 s,0 s,12.3 ms,13.7 ms,0 s,0 s,0 s,0 s,1.2 ms,19.7 ms
2024-01-02 14:26:00,299.6 µs,5.0 s,97.4 µs,0 s,0 s,0 s,0 s,0 s,178.8 µs,0 s,0 s,3.9 ms,0 s,0 s,0 s,1.8 ms,0 s,0 s,0 s,0 s,10.5 ms,0 s,0 s,0 s,0 s,0 s,7.1 ms,0 s,757.9 µs,3.1 ms,0 s,0 s,816.2 µs,950.5 µs,0 s,22.7 ms,95.6 µs,1.9 ms,474.6 µs,0 s,3.4 ms,0 s,0 s,0 s,16.9 ms,9.7 ms,0 s,0 s,0 s,0 s,13.5 ms,17.6 ms,0 s,0 s,0 s,0 s,1.2 ms,19.7 ms
2024-01-02 14:26:05,294.6 µs,5.1 s,100.7 µs,0 s,0 s,0 s,0 s,0 s,179.4 µs,0 s,0 s,1.6 ms,0 s,0 s,0 s,1.8 ms,0 s,0 s,0 s,0 s,10.6 ms,0 s,0 s,0 s,0 s,0 s,6.3 ms,0 s,754.6 µs,3.2 ms,0 s,0 s,798.6 µs,1.2 ms,0 s,19.4 ms,95.8 µs,1.9 ms,470.9 µs,0 s,3.3 ms,0 s,0 s,0 s,15.3 ms,9.5 ms,0 s,0 s,0 s,0 s,15.9 ms,16.8 ms,1.4 ms,0 s,0 s,0 s,1.2 ms,19.7 ms
2024-01-02 14:26:10,299.1 µs,5.3 s,98.4 µs,0 s,0 s,0 s,0 s,0 s,172.5 µs,0 s,0 s,2.8 ms,0 s,0 s,0 s,1.8 ms,0 s,0 s,0 s,0 s,10.6 ms,0 s,0 s,0 s,0 s,0 s,6.3 ms,0 s,752.0 µs,0 s,0 s,0 s,0 s,1.2 ms,0 s,23.3 ms,95.4 µs,1.9 ms,463.9 µs,0 s,2.7 ms,0 s,0 s,0 s,16.0 ms,7.5 ms,0 s,0 s,0 s,0 s,11.2 ms,17.7 ms,1.5 ms,0 s,0 s,0 s,1.2 ms,1.6 ms
2024-01-02 14:26:15,299.7 µs,5.5 s,102.5 µs,0 s,0 s,0 s,0 s,0 s,178.8 µs,0 s,0 s,1.7 ms,0 s,0 s,0 s,1.8 ms,0 s,0 s,0 s,0 s,6.6 ms,0 s,0 s,0 s,0 s,0 s,7.1 ms,0 s,754.2 µs,0 s,0 s,0 s,3.5 ms,1.2 ms,0 s,21.3 ms,96.2 µs,2.4 ms,457.1 µs,0 s,705.1 µs,0 s,0 s,0 s,10.4 ms,6.5 ms,0 s,0 s,0 s,0 s,13.1 ms,17.3 ms,1.5 ms,0 s,0 s,0 s,1.2 ms,0 s
2024-01-02 14:26:20,299.6 µs,5.7 s,99.5 µs,0 s,0 s,0 s,0 s,0 s,173.8 µs,0 s,0 s,4.1 ms,0 s,0 s,0 s,1.7 ms,0 s,0 s,0 s,0 s,5.5 ms,0 s,0 s,0 s,0 s,0 s,6.8 ms,0 s,777.5 µs,0 s,0 s,0 s,3.5 ms,1.2 ms,0 s,24.5 ms,96.1 µs,2.4 ms,457.1 µs,0 s,698.8 µs,0 s,0 s,0 s,10.5 ms,6.0 ms,0 s,0 s,0 s,0 s,11.5 ms,16.3 ms,1.4 ms,0 s,0 s,0 s,1.2 ms,0 s
2024-01-02 14:26:25,297.1 µs,6.0 s,99.3 µs,0 s,0 s,0 s,0 s,0 s,176.0 µs,0 s,532.4 µs,4.1 ms,0 s,0 s,0 s,1.8 ms,0 s,0 s,0 s,0 s,5.6 ms,0 s,0 s,0 s,0 s,0 s,6.9 ms,0 s,750.2 µs,0 s,0 s,0 s,3.6 ms,1.2 ms,0 s,20.8 ms,92.6 µs,11.4 ms,470.6 µs,0 s,712.8 µs,0 s,0 s,0 s,12.0 ms,5.9 ms,0 s,0 s,0 s,0 s,11.6 ms,16.8 ms,1.4 ms,0 s,0 s,0 s,1.2 ms,740.7 µs
2024-01-02 14:26:30,304.3 µs,6.4 s,100.6 µs,0 s,0 s,0 s,0 s,0 s,179.5 µs,0 s,530.0 µs,5.4 ms,0 s,0 s,0 s,1.7 ms,0 s,0 s,0 s,0 s,5.6 ms,0 s,0 s,0 s,0 s,0 s,8.0 ms,0 s,758.6 µs,0 s,0 s,0 s,3.6 ms,1.2 ms,0 s,26.6 ms,0 s,11.5 ms,464.2 µs,0 s,9.2 µs,0 s,0 s,0 s,16.5 ms,6.1 ms,0 s,0 s,0 s,0 s,9.8 ms,16.6 ms,1.5 ms,0 s,0 s,0 s,448.5 µs,735.9 µs
2024-01-02 14:26:35,303.4 µs,6.5 s,0 s,0 s,0 s,0 s,0 s,0 s,178.3 µs,0 s,536.9 µs,5.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.5 ms,0 s,0 s,0 s,0 s,0 s,4.0 ms,0 s,752.4 µs,0 s,0 s,0 s,3.5 ms,1.2 ms,0 s,26.4 ms,0 s,11.5 ms,457.8 µs,0 s,9.2 µs,0 s,0 s,0 s,15.0 ms,3.4 ms,0 s,0 s,0 s,0 s,8.4 ms,19.2 ms,1.5 ms,0 s,0 s,0 s,452.0 µs,768.4 µs
2024-01-02 14:26:40,3.9 ms,6.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.1 ms,527.1 µs,5.4 ms,0 s,0 s,9.8 ms,0 s,0 s,0 s,0 s,0 s,5.4 ms,0 s,0 s,0 s,0 s,0 s,4.8 ms,0 s,757.9 µs,0 s,0 s,0 s,3.5 ms,751.4 µs,0 s,31.2 ms,0 s,11.9 ms,456.1 µs,0 s,0 s,0 s,0 s,0 s,18.9 ms,3.5 ms,0 s,0 s,0 s,0 s,8.9 ms,21.0 ms,1.5 ms,0 s,0 s,0 s,0 s,744.7 µs
2024-01-02 14:26:45,4.0 ms,6.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.1 ms,532.5 µs,6.1 ms,0 s,0 s,9.7 ms,0 s,0 s,0 s,0 s,0 s,5.5 ms,0 s,0 s,0 s,0 s,0 s,4.3 ms,0 s,752.9 µs,0 s,0 s,0 s,4.3 ms,736.5 µs,0 s,28.6 ms,0 s,11.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.1 ms,3.4 ms,0 s,0 s,0 s,0 s,8.3 ms,20.5 ms,1.5 ms,0 s,0 s,0 s,0 s,760.5 µs
2024-01-02 14:26:50,4.0 ms,6.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.3 ms,529.2 µs,6.3 ms,0 s,0 s,9.4 ms,0 s,0 s,0 s,0 s,0 s,5.5 ms,0 s,0 s,0 s,0 s,0 s,6.6 ms,0 s,0 s,0 s,0 s,0 s,4.3 ms,732.7 µs,0 s,31.3 ms,0 s,11.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.8 ms,3.5 ms,0 s,0 s,0 s,0 s,8.6 ms,19.6 ms,1.5 ms,0 s,0 s,0 s,0 s,768.4 µs
2024-01-02 14:26:55,4.0 ms,6.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,543.4 µs,8.6 ms,0 s,0 s,9.5 ms,0 s,0 s,0 s,0 s,0 s,194.1 µs,0 s,0 s,0 s,0 s,0 s,6.7 ms,0 s,0 s,0 s,0 s,0 s,4.4 ms,739.5 µs,0 s,22.7 ms,0 s,10.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.5 ms,3.5 ms,0 s,0 s,0 s,0 s,7.5 ms,15.3 ms,1.5 ms,0 s,0 s,0 s,0 s,1.6 ms
2024-01-02 14:27:00,4.1 ms,6.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.4 ms,542.0 µs,8.3 ms,0 s,0 s,9.8 ms,13.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.2 ms,0 s,0 s,0 s,0 s,0 s,4.4 ms,489.7 µs,0 s,23.6 ms,0 s,10.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.8 ms,3.4 ms,0 s,0 s,0 s,0 s,4.7 ms,16.8 ms,0 s,0 s,0 s,0 s,0 s,1.6 ms
2024-01-02 14:27:05,4.1 ms,6.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.1 ms,533.4 µs,10.4 ms,0 s,0 s,9.5 ms,14.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.2 ms,0 s,0 s,0 s,0 s,0 s,5.2 ms,482.2 µs,0 s,19.6 ms,0 s,10.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.4 ms,3.5 ms,0 s,0 s,0 s,0 s,5.7 ms,16.2 ms,0 s,0 s,0 s,0 s,0 s,1.6 ms
2024-01-02 14:27:10,4.0 ms,6.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,529.8 µs,10.4 ms,0 s,0 s,9.5 ms,13.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.4 ms,0 s,0 s,2.5 ms,0 s,0 s,1.6 ms,479.1 µs,0 s,22.8 ms,0 s,10.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.7 ms,3.4 ms,0 s,0 s,0 s,0 s,3.9 ms,18.7 ms,0 s,0 s,0 s,0 s,0 s,4.5 ms
2024-01-02 14:27:15,4.0 ms,6.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,531.9 µs,8.0 ms,0 s,0 s,9.6 ms,13.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.4 ms,629.1 µs,0 s,2.4 ms,0 s,0 s,1.6 ms,472.9 µs,0 s,19.3 ms,0 s,9.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.6 ms,3.4 ms,0 s,0 s,0 s,0 s,4.2 ms,17.3 ms,0 s,0 s,0 s,0 s,0 s,4.6 ms
2024-01-02 14:27:20,4.0 ms,6.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.4 ms,0 s,9.1 ms,0 s,0 s,9.5 ms,13.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.7 ms,623.9 µs,0 s,2.5 ms,0 s,0 s,1.5 ms,479.4 µs,0 s,21.9 ms,0 s,7.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,3.4 ms,0 s,0 s,0 s,0 s,5.6 ms,18.0 ms,0 s,0 s,0 s,0 s,0 s,3.8 ms
2024-01-02 14:27:25,3.9 ms,6.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.5 ms,0 s,7.8 ms,0 s,0 s,9.9 ms,14.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.7 ms,627.5 µs,0 s,2.5 ms,0 s,0 s,1.6 ms,481.6 µs,0 s,15.8 ms,0 s,7.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.8 ms,3.4 ms,0 s,0 s,0 s,0 s,4.3 ms,18.2 ms,0 s,0 s,0 s,0 s,0 s,3.8 ms
2024-01-02 14:27:30,3.9 ms,6.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,0 s,7.9 ms,0 s,0 s,9.7 ms,13.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.7 ms,630.5 µs,0 s,2.5 ms,0 s,0 s,1.6 ms,484.8 µs,0 s,19.7 ms,0 s,7.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.6 ms,0 s,0 s,0 s,0 s,0 s,4.4 ms,20.2 ms,0 s,0 s,0 s,0 s,0 s,3.8 ms
2024-01-02 14:27:35,0 s,6.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.8 ms,0 s,0 s,0 s,13.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.9 ms,626.0 µs,0 s,2.5 ms,0 s,0 s,1.6 ms,0 s,0 s,15.1 ms,0 s,6.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.7 ms,0 s,0 s,0 s,0 s,0 s,4.4 ms,15.9 ms,0 s,0 s,0 s,0 s,0 s,3.7 ms
2024-01-02 14:27:40,0 s,5.9 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,0 s,0 s,0 s,13.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.6 ms,631.4 µs,0 s,2.5 ms,0 s,0 s,11.4 ms,336.5 µs,0 s,15.0 ms,0 s,6.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.0 ms,0 s,0 s,0 s,0 s,0 s,4.5 ms,18.2 ms,0 s,0 s,0 s,0 s,0 s,3.8 ms
2024-01-02 14:27:45,0 s,5.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.9 ms,0 s,0 s,0 s,13.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.4 ms,639.9 µs,0 s,2.5 ms,0 s,0 s,11.8 ms,341.2 µs,0 s,12.3 ms,0 s,6.6 ms,0 s,0 s,4.0 ms,0 s,0 s,0 s,14.9 ms,0 s,0 s,0 s,0 s,0 s,4.2 ms,12.6 ms,0 s,0 s,0 s,0 s,0 s,3.7 ms
2024-01-02 14:27:50,0 s,5.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.6 ms,0 s,0 s,0 s,13.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.3 ms,642.7 µs,0 s,2.5 ms,0 s,0 s,13.9 ms,334.4 µs,0 s,16.3 ms,0 s,6.8 ms,0 s,0 s,4.0 ms,0 s,0 s,0 s,15.2 ms,0 s,0 s,0 s,0 s,0 s,6.2 ms,13.6 ms,0 s,0 s,0 s,494.4 µs,3.2 ms,2.9 ms
2024-01-02 14:27:55,0 s,4.9 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.5 ms,632.2 µs,0 s,2.6 ms,0 s,0 s,14.5 ms,332.9 µs,0 s,15.3 ms,0 s,6.5 ms,0 s,0 s,4.1 ms,0 s,0 s,0 s,14.9 ms,0 s,0 s,0 s,0 s,0 s,6.2 ms,12.1 ms,0 s,0 s,0 s,515.1 µs,3.2 ms,2.9 ms
2024-01-02 14:28:00,0 s,4.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.3 ms,0 s,0 s,0 s,0 s,0 s,8.6 ms,632.7 µs,0 s,3.4 ms,0 s,0 s,13.6 ms,341.2 µs,0 s,18.7 ms,0 s,6.6 ms,0 s,0 s,4.0 ms,0 s,0 s,0 s,14.7 ms,0 s,0 s,0 s,0 s,0 s,5.8 ms,12.0 ms,0 s,0 s,0 s,506.1 µs,3.1 ms,78.2 ms
2024-01-02 14:28:05,0 s,4.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.3 ms,0 s,0 s,0 s,0 s,0 s,8.7 ms,619.0 µs,0 s,880.3 µs,0 s,0 s,13.5 ms,343.5 µs,0 s,16.0 ms,0 s,6.5 ms,0 s,0 s,5.9 ms,0 s,0 s,0 s,13.7 ms,0 s,0 s,0 s,0 s,0 s,5.7 ms,13.2 ms,0 s,0 s,0 s,495.1 µs,3.1 ms,74.1 ms
2024-01-02 14:28:10,0 s,4.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.3 ms,0 s,0 s,0 s,0 s,0 s,14.5 ms,0 s,0 s,870.0 µs,0 s,0 s,13.7 ms,339.9 µs,0 s,15.7 ms,0 s,6.5 ms,0 s,0 s,5.9 ms,0 s,0 s,0 s,17.3 ms,0 s,0 s,0 s,0 s,0 s,8.6 ms,13.3 ms,0 s,0 s,0 s,497.7 µs,3.1 ms,73.7 ms
2024-01-02 14:28:15,0 s,4.7 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.3 ms,0 s,0 s,0 s,0 s,0 s,13.3 ms,0 s,0 s,886.1 µs,0 s,0 s,13.6 ms,335.4 µs,0 s,17.3 ms,0 s,0 s,0 s,0 s,5.9 ms,0 s,0 s,0 s,10.7 ms,0 s,0 s,0 s,0 s,0 s,7.2 ms,13.8 ms,0 s,0 s,0 s,510.7 µs,3.1 ms,75.6 ms
2024-01-02 14:28:20,0 s,4.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.7 ms,0 s,0 s,0 s,0 s,0 s,13.3 ms,0 s,0 s,877.0 µs,0 s,0 s,13.3 ms,341.1 µs,0 s,19.8 ms,0 s,0 s,0 s,0 s,5.7 ms,0 s,0 s,0 s,14.4 ms,0 s,0 s,0 s,0 s,0 s,7.3 ms,15.3 ms,0 s,0 s,0 s,494.8 µs,3.1 ms,73.5 ms
2024-01-02 14:28:25,0 s,4.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.6 ms,0 s,0 s,0 s,0 s,0 s,13.5 ms,0 s,0 s,883.7 µs,0 s,0 s,13.5 ms,341.9 µs,0 s,15.7 ms,0 s,0 s,0 s,0 s,5.9 ms,0 s,0 s,0 s,8.7 ms,0 s,0 s,0 s,0 s,0 s,7.2 ms,10.3 ms,0 s,0 s,0 s,503.3 µs,3.1 ms,75.4 ms
2024-01-02 14:28:30,0 s,4.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.5 ms,3.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.7 ms,0 s,0 s,0 s,0 s,0 s,13.9 ms,0 s,0 s,877.4 µs,0 s,0 s,14.8 ms,1.1 ms,0 s,16.1 ms,0 s,0 s,0 s,0 s,5.9 ms,0 s,0 s,0 s,8.8 ms,0 s,0 s,0 s,0 s,0 s,10.7 ms,11.9 ms,0 s,0 s,0 s,501.9 µs,3.1 ms,77.3 ms
2024-01-02 14:28:35,0 s,4.7 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.5 ms,2.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.6 ms,0 s,0 s,0 s,0 s,0 s,10.4 ms,0 s,0 s,866.2 µs,0 s,0 s,4.0 ms,759.3 µs,0 s,15.6 ms,0 s,2.0 ms,0 s,0 s,5.9 ms,0 s,0 s,0 s,7.6 ms,0 s,0 s,0 s,0 s,0 s,10.8 ms,9.8 ms,0 s,0 s,0 s,503.2 µs,3.0 ms,74.0 ms
2024-01-02 14:28:40,0 s,5.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.3 ms,5.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.6 ms,0 s,0 s,0 s,0 s,0 s,16.7 ms,0 s,0 s,868.1 µs,0 s,0 s,4.5 ms,16.6 ms,0 s,18.7 ms,0 s,4.5 ms,0 s,0 s,1.8 ms,0 s,0 s,0 s,9.8 ms,0 s,0 s,0 s,0 s,0 s,17.1 ms,9.9 ms,0 s,0 s,0 s,503.5 µs,3.1 ms,73.0 ms
2024-01-02 14:28:45,0 s,5.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.6 ms,15.4 ms,5.6 ms,0 s,0 s,8.7 ms,0 s,0 s,0 s,0 s,0 s,4.7 ms,0 s,0 s,0 s,0 s,0 s,16.7 ms,0 s,0 s,1.1 ms,0 s,0 s,1.8 ms,24.4 ms,0 s,14.9 ms,0 s,4.4 ms,0 s,0 s,1.8 ms,0 s,0 s,0 s,9.3 ms,0 s,0 s,0 s,0 s,0 s,15.1 ms,15.3 ms,0 s,0 s,0 s,0 s,0 s,75.3 ms
2024-01-02 14:28:50,0 s,5.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.3 ms,15.6 ms,5.5 ms,0 s,0 s,8.6 ms,0 s,0 s,0 s,0 s,0 s,4.6 ms,0 s,0 s,0 s,0 s,0 s,16.6 ms,0 s,0 s,1.1 ms,0 s,0 s,4.2 ms,24.6 ms,0 s,17.1 ms,0 s,6.3 ms,0 s,0 s,1.7 ms,0 s,0 s,0 s,9.5 ms,0 s,0 s,0 s,0 s,0 s,15.5 ms,16.3 ms,0 s,0 s,0 s,0 s,0 s,75.0 ms
2024-01-02 14:28:55,0 s,5.7 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.5 ms,15.2 ms,5.7 ms,0 s,0 s,8.8 ms,0 s,0 s,0 s,0 s,0 s,2.4 ms,0 s,0 s,0 s,0 s,0 s,14.6 ms,0 s,0 s,232.7 µs,0 s,0 s,5.8 ms,24.0 ms,0 s,13.3 ms,0 s,6.3 ms,0 s,0 s,1.8 ms,0 s,0 s,0 s,13.4 ms,0 s,0 s,0 s,0 s,0 s,14.8 ms,16.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-02 14:29:00,12.9 ms,5.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.3 ms,15.4 ms,5.6 ms,0 s,0 s,8.8 ms,4.4 ms,0 s,0 s,0 s,0 s,2.4 ms,0 s,0 s,0 s,0 s,0 s,16.4 ms,0 s,0 s,232.5 µs,0 s,0 s,5.9 ms,23.9 ms,0 s,16.1 ms,0 s,6.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.5 ms,0 s,0 s,0 s,0 s,0 s,17.5 ms,13.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
